,ds,cities,y,yhat,yhat_upper,yhat_lower
330,2027-07-01,Belgrade,,308.06222188916513,314.8778564704783,302.3292566757934
331,2027-08-01,Belgrade,,306.87705605123966,312.58569856098836,301.15269332591697
332,2027-09-01,Belgrade,,301.5822535759017,307.86462357582917,295.85708493981383
333,2027-10-01,Belgrade,,293.43317480862873,299.7763447155653,287.46546115137374
334,2027-11-01,Belgrade,,286.8446812316065,292.92397219704935,280.44037134464867
335,2027-12-01,Belgrade,,283.3986817709755,289.54845177477534,277.3139378884874
336,2028-01-01,Belgrade,,281.90541840341416,287.92901102714137,276.23822567647557
337,2028-02-01,Belgrade,,284.6473043962468,290.71809335890725,278.3177735106945
338,2028-03-01,Belgrade,,287.8437173456577,294.22997486976925,281.50011612881053
339,2028-04-01,Belgrade,,292.08739970297,298.04659764634533,285.87925701061454
340,2028-05-01,Belgrade,,299.23940306220754,305.6092766758894,293.32573733414733
341,2028-06-01,Belgrade,,304.4327058335904,310.64058246194844,298.05411197502167
342,2028-07-01,Belgrade,,308.95116530312777,314.9067313071704,302.65356458645243
343,2028-08-01,Belgrade,,305.4736475003289,311.87663167775827,299.07747908610594
344,2028-09-01,Belgrade,,300.0962645225359,306.48980801417827,293.73125709647866
345,2028-10-01,Belgrade,,295.3989244305173,301.96457845068846,288.7839663884774
346,2028-11-01,Belgrade,,287.3890120228851,293.7201069892986,280.8152548056476
347,2028-12-01,Belgrade,,282.67050203014736,289.11235136401984,276.4113792836607
348,2029-01-01,Belgrade,,281.6530790280032,288.48021161122,275.3796730117954
349,2029-02-01,Belgrade,,285.3525243436097,292.11211837686994,278.57232824379514
350,2029-03-01,Belgrade,,287.895627564963,294.53942755150024,281.04923610322277
351,2029-04-01,Belgrade,,292.5870006088902,299.4417638686694,285.9459185085411
352,2029-05-01,Belgrade,,299.11641565417625,305.9201646772251,292.3787967198407
353,2029-06-01,Belgrade,,304.32708724087337,311.47123742209203,297.4743356658598
354,2029-07-01,Belgrade,,308.83892131512636,316.0343759374552,301.59603509799865
355,2029-08-01,Belgrade,,306.12831655553293,312.97993237116725,299.40520826053347
356,2029-09-01,Belgrade,,300.80169093745087,307.37540707747735,293.9424822485221
357,2029-10-01,Belgrade,,294.94882707103545,302.10820108308855,288.0684020001689
358,2029-11-01,Belgrade,,287.39228820578165,294.10169236527804,280.1883133126251
359,2029-12-01,Belgrade,,283.1024810092504,290.3082628895675,276.1429350778702
360,2030-01-01,Belgrade,,281.9362124803882,289.1480886234567,274.9863059998061
361,2030-02-01,Belgrade,,285.31564932928075,292.48935828698006,278.3420032299342
362,2030-03-01,Belgrade,,287.9531926920433,295.0267381732397,280.71745615115657
363,2030-04-01,Belgrade,,293.0840197270336,299.77118647911686,285.8436406787821
364,2030-05-01,Belgrade,,298.98486843569935,306.11503237218744,291.3645579518162
365,2030-06-01,Belgrade,,304.2221556499971,311.9010549835394,297.2546747910825
366,2030-07-01,Belgrade,,308.73792206928556,316.1791054613013,301.83939193001635
367,2030-08-01,Belgrade,,306.7917061364834,314.01141759173936,299.3652228792239
368,2030-09-01,Belgrade,,301.49258040931903,308.9707655215472,293.7786428115381
369,2030-10-01,Belgrade,,294.4887164040588,301.8635077697132,287.2664223569373
370,2030-11-01,Belgrade,,287.406106009228,294.8434555462187,280.3155199715714
371,2030-12-01,Belgrade,,283.5406803191042,291.2074397021675,275.6337479398644
372,2031-01-01,Belgrade,,282.2157663677391,289.8120037117972,274.7784268035906
373,2031-02-01,Belgrade,,285.27590134947565,292.87006926652145,277.6744486200798
374,2031-03-01,Belgrade,,288.0164036080366,295.9026727034189,280.24445942562994
375,2031-04-01,Belgrade,,293.57806948845007,301.6076713654311,285.8262046502159
376,2031-05-01,Belgrade,,298.8450097296255,306.72437991985174,291.15472084371333
377,2031-06-01,Belgrade,,304.11828830083067,312.18371983778405,296.62767449536676
378,2031-07-01,Belgrade,,308.6483465869826,316.37322740783463,300.93102440686823
379,2031-08-01,Belgrade,,307.463180749057,315.6167519956178,299.46662674771045
380,2031-09-01,Belgrade,,302.1683782737203,309.9253562264076,293.75850827869755
381,2031-10-01,Belgrade,,294.0192995064352,301.87946319855007,285.71412561901496
382,2031-11-01,Belgrade,,287.43080592942124,295.4903459189805,279.4281219005127
383,2031-12-01,Belgrade,,283.98480646878915,292.1787791191651,276.05568222647753
384,2032-01-01,Belgrade,,282.491543101232,290.1124252672868,274.6260511037768
385,2032-02-01,Belgrade,,285.23342909406625,293.5776625893458,277.2025612862065
386,2032-03-01,Belgrade,,288.42984204347374,296.32034522500845,280.91724959511225
387,2032-04-01,Belgrade,,292.6735244007836,301.0977412748577,284.5207897938931
388,2032-05-01,Belgrade,,299.8255277600203,308.57484637457736,291.60555622624855
389,2032-06-01,Belgrade,,305.0188305314013,313.68454815706536,296.68318792619414
390,2032-07-01,Belgrade,,309.53729000094614,318.0538162221115,300.99759739125574
391,2032-08-01,Belgrade,,306.0597721981391,314.55552759762486,297.4512811542472
392,2032-09-01,Belgrade,,300.6823892203479,309.6643217613359,292.45699809465475
393,2032-10-01,Belgrade,,295.98504912832215,304.42962502835417,287.5564554730799
394,2032-11-01,Belgrade,,287.97513672070374,296.8553418120984,279.1816160304202
395,2032-12-01,Belgrade,,283.256626727966,291.9672417455124,274.88949208089537
396,2033-01-01,Belgrade,,282.23920372581887,290.6125624093092,273.67835733944287
397,2033-02-01,Belgrade,,285.93864904142964,295.2959719740155,277.34526658134337
398,2033-03-01,Belgrade,,288.48175226277573,297.2878362718737,279.41797671476724
399,2033-04-01,Belgrade,,293.1731253067118,302.3984851680815,284.09357273054394
400,2033-05-01,Belgrade,,299.70254035199304,308.78605753840606,291.07306207202765
401,2033-06-01,Belgrade,,304.9132119386894,314.19427050008744,296.6590325780638
402,2033-07-01,Belgrade,,309.42504601293876,318.31506298104,300.1264490232198
403,2033-08-01,Belgrade,,306.714441253354,316.0752821881349,297.0790264396306
404,2033-09-01,Belgrade,,301.38781563527675,309.8848435939155,292.801833547225
405,2033-10-01,Belgrade,,295.5349517688538,304.4524396034232,286.92383178048163
406,2033-11-01,Belgrade,,287.9784129036008,297.08446356557056,279.3130348119157
407,2033-12-01,Belgrade,,283.6886057070715,292.6068048526728,274.3229451301698
408,2000-01-01,Brussels,279.1064,279.7047817300095,282.9048562502694,276.10411932085077
409,2000-02-01,Brussels,284.23026,280.53363505325893,283.781984108554,276.9711854123221
410,2000-03-01,Brussels,281.65808,282.98512797376725,286.58741037581905,279.5070330771899
411,2000-04-01,Brussels,285.00754,285.7385363135775,289.33145234584003,282.0328306994605
412,2000-05-01,Brussels,288.78812,291.6875205607725,295.14817038708605,288.086989041511
413,2000-06-01,Brussels,292.97495,295.534079115365,299.18324372863503,291.82597911399057
414,2000-07-01,Brussels,299.92212,297.9522303103314,301.68958258820766,294.53522862590654
415,2000-08-01,Brussels,298.03754,295.55221145680935,299.08676610527374,292.1708420116997
416,2000-09-01,Brussels,296.83508,294.1336475632652,297.6255441318256,290.46653281766623
417,2000-10-01,Brussels,289.77252,288.31960973453266,291.9873996267237,284.61471124373094
418,2000-11-01,Brussels,282.63263,283.16533504991634,286.88541276717154,279.59191769941145
419,2000-12-01,Brussels,281.6982,280.53088423054356,284.0587869424568,276.70097671705037
420,2001-01-01,Brussels,278.74152,279.8229434583278,283.4860420039712,276.2160946593644
421,2001-02-01,Brussels,281.27756,281.35736012229796,284.76170418105085,277.7837382559201
422,2001-03-01,Brussels,281.85507,282.825897832977,286.15366788183076,279.1994119286893
423,2001-04-01,Brussels,285.35117,286.0468632245967,289.70840371556073,282.2674396525813
424,2001-05-01,Brussels,288.44095,290.9417342194561,294.3044891283725,287.2045376234926
425,2001-06-01,Brussels,297.64374,295.33097906940543,298.85441587156913,291.6435531482678
426,2001-07-01,Brussels,296.81805,297.56189830355527,301.0106706808192,294.0854378032938
427,2001-08-01,Brussels,294.1059,295.46474593629785,299.0183748076497,291.8768707206918
428,2001-09-01,Brussels,296.54166,294.0878429188318,297.77582110629953,290.4998048646041
429,2001-10-01,Brussels,287.41077,287.8090945632039,291.0438173716609,284.3343449341953
430,2001-11-01,Brussels,283.80017,283.1450873916414,286.74206722469654,279.5494450160289
431,2001-12-01,Brussels,280.61118,280.49069038090045,284.16013890858994,276.7921964762561
432,2002-01-01,Brussels,277.48746,279.4731420821114,282.877428828847,276.1625889640992
433,2002-02-01,Brussels,278.68167,280.76261345631696,284.15783522371163,277.1981472500106
434,2002-03-01,Brussels,285.22696,282.67781245054977,286.30749601938186,279.1127674072232
435,2002-04-01,Brussels,284.58234,286.3499669573467,289.9081902890051,282.7759934858901
436,2002-05-01,Brussels,290.67413,290.2221394418282,293.74522898438295,286.98763211501995
437,2002-06-01,Brussels,293.95016,295.19827302047696,298.46987650177323,291.7693021073439
438,2002-07-01,Brussels,295.2655,297.27533178260984,300.78938603502735,293.66761861564754
439,2002-08-01,Brussels,293.73087,295.51698628740905,298.96221583367225,292.06866307194787
440,2002-09-01,Brussels,295.90485,294.20713420332993,297.77700682304834,290.64863232383595
441,2002-10-01,Brussels,285.2314,287.5046346673367,290.8748953293043,284.03880533050204
442,2002-11-01,Brussels,283.60553,283.3709532611682,286.8148486155561,279.8840364658359
443,2002-12-01,Brussels,281.36,280.7210343869599,284.320522475512,277.4042964324983
444,2003-01-01,Brussels,279.95145,279.4274843920401,282.90276412376033,275.72713330608644
445,2003-02-01,Brussels,278.0801,280.51762062397967,283.9933387819615,276.9617558129757
446,2003-03-01,Brussels,285.3141,282.91970889463573,286.4723253814103,279.4884693482737
447,2003-04-01,Brussels,289.7506,287.0621391391442,290.50749688468755,283.762642747414
448,2003-05-01,Brussels,291.40228,289.87892844462897,293.4227465844444,286.3198460555312
449,2003-06-01,Brussels,297.73395,295.4187258228621,298.88839614060583,291.83153608690554
450,2003-07-01,Brussels,297.54926,297.310372006074,300.76861335325833,293.8594871832551
451,2003-08-01,Brussels,299.82126,295.85935674950986,298.99542878151203,292.2478251507002
452,2003-09-01,Brussels,291.2528,294.57484030941305,298.03971446248323,290.6278261783237
453,2003-10-01,Brussels,286.6555,287.4204247595238,290.98740279500106,284.0708237431782
454,2003-11-01,Brussels,285.27072,283.78485623368925,287.2060622586906,280.10244637025824
455,2003-12-01,Brussels,281.4189,281.0943318836127,284.74095601806476,277.62967341702745
456,2004-01-01,Brussels,281.0777,279.4869791089932,282.92598711027154,276.23484453913176
457,2004-02-01,Brussels,280.50943,280.3518215058502,283.7229893468351,276.9575359747056
458,2004-03-01,Brussels,283.43427,282.8369816242557,286.418875048014,279.1850260418056
459,2004-04-01,Brussels,283.06525,285.6263790376736,289.0819700096333,282.0755044399312
460,2004-05-01,Brussels,289.39056,291.610191420629,295.27536089375616,287.83655462097835
461,2004-06-01,Brussels,297.29102,295.49273904883023,298.89919640354304,292.0297344360281
462,2004-07-01,Brussels,294.98438,297.9987927702408,301.0231948806783,294.7211567292041
463,2004-08-01,Brussels,294.00546,295.6896065273748,299.5310200553534,292.104595639137
464,2004-09-01,Brussels,290.1341,294.36187524448883,298.05945725719556,290.8128232193776
465,2004-10-01,Brussels,287.53134,288.63573994220144,291.9472839396006,285.13785458524603
466,2004-11-01,Brussels,282.04886,283.57229786824087,286.8680858571475,280.0636527691693
467,2004-12-01,Brussels,279.5487,281.0257495753091,284.6571677810261,277.77048709176313
468,2005-01-01,Brussels,277.12338,280.40864143744164,283.7420083311895,277.0088420706194
469,2005-02-01,Brussels,282.55557,282.0338907357594,285.2972972266758,278.2668497012689
470,2005-03-01,Brussels,286.19,283.5844708258492,287.05092306283484,280.00587666759236
471,2005-04-01,Brussels,290.34848,286.89626885181264,290.3442525889527,283.1279874134895
472,2005-05-01,Brussels,294.1737,291.87904239604126,295.42511929886587,288.42006963508646
473,2005-06-01,Brussels,298.6319,296.35906389378664,299.7978428789494,292.6936808372344
474,2005-07-01,Brussels,297.92267,298.67783149676956,302.3504296753123,295.33283796744064
475,2005-08-01,Brussels,298.12115,296.6714557773078,300.1033844904778,293.18809425610596
476,2005-09-01,Brussels,295.99792,295.3853294076359,298.9611228402555,291.6406708966022
477,2005-10-01,Brussels,288.26654,289.1944294208474,292.6115399452714,285.5595975826348
478,2005-11-01,Brussels,286.1552,284.58232835364817,288.1574355754568,281.4034776928742
479,2005-12-01,Brussels,282.0741,281.97816305681283,285.84832600536436,278.4789753753251
480,2006-01-01,Brussels,283.1478,281.0125208623896,284.69857144306695,277.7951239911872
481,2006-02-01,Brussels,283.13113,282.3538983409591,285.86814889923374,278.7716862878794
482,2006-03-01,Brussels,283.65573,284.31598026816863,287.7009668023191,281.08815348407046
483,2006-04-01,Brussels,287.1584,288.00670312509885,291.7249363257578,284.2470079097543
484,2006-05-01,Brussels,289.01273,291.86359580018586,295.2464673391149,288.3444834252242
485,2006-06-01,Brussels,297.0195,296.82394024246287,300.08792989346045,293.3309941409596
486,2006-07-01,Brussels,297.02936,298.885719195205,302.40777752308924,295.2578943896328
487,2006-08-01,Brussels,297.48114,297.1115845636331,300.71544905599484,293.5209708265328
488,2006-09-01,Brussels,299.36664,295.7859433431838,299.4086732271851,292.2252858753626
489,2006-10-01,Brussels,290.35913,289.0199976570329,292.66014257863804,285.6969456313858
490,2006-11-01,Brussels,283.7853,284.82075522903574,288.523607664498,281.330675432286
491,2006-12-01,Brussels,283.46902,282.10739020467355,285.83453957732604,278.6133442282671
492,2007-01-01,Brussels,280.12845,280.7482791879253,284.3049622634574,277.13760356129853
493,2007-02-01,Brussels,281.91483,281.7728543980404,285.1858804921882,278.08472564081853
494,2007-03-01,Brussels,284.75375,284.11571072629357,287.5229084787582,280.63137775595817
495,2007-04-01,Brussels,290.00848,288.19256274885794,291.58937469497556,284.5385282312502
496,2007-05-01,Brussels,292.49576,290.94588925890633,294.57200538515696,287.3584493714451
497,2007-06-01,Brussels,296.89078,296.4201084151992,299.8820781360543,292.9405571464994
498,2007-07-01,Brussels,300.05112,298.24829180297917,301.72034222554856,294.87118680579465
499,2007-08-01,Brussels,294.03073,296.7316982820478,300.13990374036086,292.99614424212905
500,2007-09-01,Brussels,295.5915,295.3816035447368,298.8184584698036,291.7798719159529
501,2007-10-01,Brussels,287.83417,288.16372512657153,291.68548455290323,284.7138798499884
502,2007-11-01,Brussels,278.8738,284.4625783035235,287.9066751203502,280.87235314287534
503,2007-12-01,Brussels,280.58716,281.7085910851729,285.1977639330984,278.29324519964837
504,2008-01-01,Brussels,281.23242,280.03566001333826,283.40016303137213,276.4190413048242
505,2008-02-01,Brussels,281.0411,280.83492414179597,284.2479005401237,277.34243602763684
506,2008-03-01,Brussels,284.0926,283.25873684782425,286.689602547734,279.762350368585
507,2008-04-01,Brussels,285.4504,285.98255599284374,289.2129032660347,282.4436054063892
508,2008-05-01,Brussels,292.99915,291.90290553540257,295.3930569857906,288.50776711979836
509,2008-06-01,Brussels,298.39053,295.719874895205,299.125455971433,292.32663355183286
510,2008-07-01,Brussels,296.21713,298.10939138255605,301.71790819627483,294.5411530485897
511,2008-08-01,Brussels,297.61945,295.6797833311638,299.4562886783394,292.24975085542474
512,2008-09-01,Brussels,292.32916,294.23163023974865,297.7767160305053,290.87405288889744
513,2008-10-01,Brussels,286.43857,288.3889577034028,291.8024437564846,285.00350207524025
514,2008-11-01,Brussels,284.3846,283.20509382091444,286.8710340444121,279.859807421322
515,2008-12-01,Brussels,278.41092,280.5565106678798,283.98845634243764,277.01089058975015
516,2009-01-01,Brussels,280.81137,279.833966504647,283.2362255870212,276.32718218009944
517,2009-02-01,Brussels,280.41568,281.35377977759697,284.86817460070654,277.84862471839705
518,2009-03-01,Brussels,280.66852,282.80912732864476,286.16326095784984,279.58683797509485
519,2009-04-01,Brussels,284.87357,286.01548932924453,289.5369415014751,282.29139124007304
520,2009-05-01,Brussels,291.09082,290.8962280102107,294.6138805107073,287.2381820443967
521,2009-06-01,Brussels,293.31552,295.2757443684802,298.8188379304643,291.6940234263512
522,2009-07-01,Brussels,300.18414,297.497248933259,301.27736771073467,294.1081077490272
523,2009-08-01,Brussels,296.03766,295.39036807431876,299.08060597330183,292.04681355166133
524,2009-09-01,Brussels,291.84525,294.00373656517064,297.66702090819274,290.3975509338315
525,2009-10-01,Brussels,288.93228,287.7155735401743,291.1527140870777,284.25416766897246
526,2009-11-01,Brussels,282.80048,283.0418234545793,286.72966604645404,279.3730352255322
527,2009-12-01,Brussels,281.5353,280.3779978173567,283.74528465597075,276.66772371874725
528,2010-01-01,Brussels,282.35788,279.35070660453675,283.08009084365165,275.8667538800429
529,2010-02-01,Brussels,281.5976,280.6304350647111,283.97077683476095,276.9922453785729
530,2010-03-01,Brussels,283.63968,282.53683400755943,286.19071682491847,278.81857757514143
531,2010-04-01,Brussels,285.96967,286.1992456017447,289.7165053039291,282.9276921424828
